1, 3, 21, 1, 26, 3783, analysis, 3746, 0, 0, 0
2, 3, 21, 0, 26, 3913, analysis, 3859, 0, 0, 0
1, 3, 7, 3, 5, 619, analysis, 613, 0, 0, 0
2, 3, 7, 1, 4, 677, analysis, 670, 0, 0, 0
1, 3, 10, 0, 4, 1226, analysis, 1223, 0, 0, 0
2, 3, 8, 1, 5, 1286, analysis, 1280, 0, 0, 0
1, 3, 7, 1, 6, 1838, analysis, 1833, 0, 0, 0
2, 3, 10, 1, 2, 1930, analysis, 1923, 0, 0, 0
1, 3, 11, 1, 2, 2448, analysis, 2443, 0, 0, 0
2, 3, 11, 6, 3, 2539, analysis, 2535, 0, 0, 0
1, 3, 19, 3, 3, 3047, analysis, 3041, 0, 0, 0
2, 3, 21, 3, 3, 3173, analysis, 3168, 0, 0, 0
1, 3, 25, 5, 3, 3647, analysis, 3640, 0, 0, 0
2, 3, 31, 3, 3, 3781, analysis, 3774, 0, 0, 0
1, 3, 6, 2, 5, 623, analysis, 617, 0, 0, 0
2, 3, 5, 1, 5, 675, analysis, 670, 0, 0, 0
1, 3, 7, 1, 4, 1233, analysis, 1229, 0, 0, 0
2, 3, 7, 1, 4, 1285, analysis, 1280, 0, 0, 0
1, 3, 8, 1, 3, 1873, analysis, 1869, 0, 0, 0
2, 3, 8, 1, 2, 1900, analysis, 1894, 0, 0, 0
1, 3, 9, 1, 3, 2518, analysis, 2514, 0, 0, 0
2, 3, 9, 2, 1, 2591, analysis, 2586, 0, 0, 0
1, 3, 10, 1, 1, 3162, analysis, 3157, 0, 0, 0
2, 3, 10, 1, 3, 3232, analysis, 3227, 0, 0, 0
1, 3, 13, 1, 1, 3804, analysis, 3797, 0, 0, 0
2, 3, 13, 1, 3, 3875, analysis, 3869, 0, 0, 0
1, 3, 4, 4, 6, 673, analysis, 643, 0, 0, 0
2, 3, 7, 1, 7, 756, analysis, 720, 0, 0, 0
1, 3, 9, 1, 6, 1313, analysis, 1288, 0, 0, 0
2, 3, 8, 1, 6, 1404, analysis, 1368, 0, 0, 0
1, 3, 7, 1, 7, 1906, analysis, 1878, 0, 0, 0
2, 3, 9, 1, 6, 2020, analysis, 1984, 0, 0, 0
1, 3, 10, 1, 6, 2548, analysis, 2522, 0, 0, 0
2, 3, 10, 1, 5, 2636, analysis, 2600, 0, 0, 0
1, 3, 11, 1, 4, 3196, analysis, 3169, 0, 0, 0
2, 3, 11, 2, 2, 3280, analysis, 3243, 0, 0, 0
1, 3, 13, 2, 0, 3847, analysis, 3819, 0, 0, 0
2, 3, 14, 1, 4, 3890, analysis, 3857, 0, 0, 0
1, 3, 7, 6, 7, 647, analysis, 637, 0, 0, 0
2, 3, 11, 2, 7, 678, analysis, 672, 0, 0, 0
1, 3, 12, 1, 8, 1281, analysis, 1276, 0, 0, 0
2, 3, 13, 1, 8, 1307, analysis, 1302, 0, 0, 0
1, 3, 13, 1, 7, 1920, analysis, 1915, 0, 0, 0
2, 3, 14, 1, 6, 1982, analysis, 1976, 0, 0, 0
1, 3, 14, 1, 5, 2536, analysis, 2529, 0, 0, 0
2, 3, 15, 2, 3, 2614, analysis, 2592, 0, 0, 0
1, 3, 16, 1, 3, 3147, analysis, 3139, 0, 0, 0
2, 3, 17, 1, 2, 3233, analysis, 3210, 0, 0, 0
1, 3, 18, 1, 2, 3755, analysis, 3747, 0, 0, 0
2, 3, 19, 1, 2, 3844, analysis, 3822, 0, 0, 0
1, 3, 6, 2, 34, 685, analysis, 652, 0, 0, 0
2, 3, 4, 3, 33, 731, analysis, 689, 0, 0, 0
2, 3, 9, 1, 31, 1327, analysis, 1285, 0, 0, 0
1, 3, 7, 1, 33, 1330, analysis, 1300, 0, 0, 0
2, 3, 7, 1, 32, 1975, analysis, 1930, 0, 0, 0
1, 3, 8, 1, 31, 2001, analysis, 1969, 0, 0, 0
2, 3, 9, 1, 29, 2621, analysis, 2576, 0, 0, 0
1, 3, 9, 1, 30, 2650, analysis, 2618, 0, 0, 0
2, 3, 10, 1, 27, 3269, analysis, 3222, 0, 0, 0
1, 3, 10, 1, 28, 3292, analysis, 3259, 0, 0, 0
2, 3, 9, 1, 25, 3915, analysis, 3866, 0, 0, 0
1, 3, 10, 1, 26, 3939, analysis, 3905, 0, 0, 0
1, 3, 6, 6, 31, 656, analysis, 648, 0, 0, 0
2, 3, 10, 1, 31, 735, analysis, 702, 0, 0, 0
1, 3, 12, 1, 32, 1289, analysis, 1287, 0, 0, 0
2, 3, 12, 0, 32, 1377, analysis, 1345, 0, 0, 0
1, 3, 13, 0, 31, 1936, analysis, 1933, 0, 0, 0
2, 3, 12, 1, 31, 2022, analysis, 1989, 0, 0, 0
1, 3, 13, 1, 30, 2584, analysis, 2580, 0, 0, 0
2, 3, 13, 1, 29, 2667, analysis, 2633, 0, 0, 0
1, 3, 13, 1, 28, 3230, analysis, 3224, 0, 0, 0
2, 3, 13, 0, 28, 3313, analysis, 3277, 0, 0, 0
1, 3, 12, 1, 27, 3878, analysis, 3870, 0, 0, 0
2, 3, 13, 1, 27, 3957, analysis, 3920, 0, 0, 0
1, 3, 4, 4, 38, 620, analysis, 614, 0, 0, 0
2, 3, 8, 1, 37, 738, analysis, 700, 0, 0, 0
1, 3, 8, 1, 39, 1226, analysis, 1225, 0, 0, 0
2, 3, 9, 1, 39, 1350, analysis, 1314, 0, 0, 0
1, 3, 9, 1, 38, 1836, analysis, 1834, 0, 0, 0
2, 3, 10, 1, 37, 1997, analysis, 1959, 0, 0, 0
1, 3, 10, 0, 37, 2446, analysis, 2444, 0, 0, 0
2, 3, 10, 1, 35, 2642, analysis, 2603, 0, 0, 0
1, 3, 11, 3, 32, 3055, analysis, 3052, 0, 0, 0
2, 3, 13, 1, 32, 3286, analysis, 3247, 0, 0, 0
1, 3, 13, 1, 31, 3664, analysis, 3660, 0, 0, 0
2, 3, 14, 0, 31, 3932, analysis, 3892, 0, 0, 0
1, 3, 4, 3, 36, 619, analysis, 613, 0, 0, 0
2, 3, 7, 1, 35, 736, analysis, 701, 0, 0, 0
1, 3, 7, 1, 36, 1223, analysis, 1221, 0, 0, 0
2, 3, 8, 1, 36, 1385, analysis, 1351, 0, 0, 0
1, 3, 8, 1, 35, 1832, analysis, 1830, 0, 0, 0
2, 3, 9, 1, 34, 2031, analysis, 1995, 0, 0, 0
1, 3, 9, 0, 34, 2442, analysis, 2439, 0, 0, 0
2, 3, 10, 0, 33, 2678, analysis, 2640, 0, 0, 0
1, 3, 10, 0, 33, 3050, analysis, 3046, 0, 0, 0
2, 3, 9, 1, 32, 3294, analysis, 3256, 0, 0, 0
1, 3, 11, 0, 31, 3660, analysis, 3655, 0, 0, 0
2, 3, 10, 1, 30, 3916, analysis, 3877, 0, 0, 0
1, 3, 6, 3, 29, 642, analysis, 601, 0, 0, 0
2, 3, 6, 4, 26, 727, analysis, 689, 0, 0, 0
1, 3, 9, 1, 27, 1285, analysis, 1247, 0, 0, 0
2, 3, 10, 0, 27, 1363, analysis, 1326, 0, 0, 0
1, 3, 10, 0, 27, 1929, analysis, 1890, 0, 0, 0
2, 3, 11, 0, 26, 1973, analysis, 1936, 0, 0, 0
1, 3, 10, 1, 25, 2579, analysis, 2538, 0, 0, 0
2, 3, 11, 1, 24, 2663, analysis, 2626, 0, 0, 0
1, 3, 11, 1, 23, 3196, analysis, 3154, 0, 0, 0
2, 3, 12, 1, 22, 3312, analysis, 3274, 0, 0, 0
1, 3, 12, 0, 22, 3846, analysis, 3803, 0, 0, 0
2, 3, 12, 1, 21, 3959, analysis, 3919, 0, 0, 0
1, 3, 4, 3, 37, 656, analysis, 648, 0, 0, 0
2, 3, 7, 1, 36, 687, analysis, 659, 0, 0, 0
1, 3, 7, 1, 37, 1270, analysis, 1266, 0, 0, 0
2, 3, 8, 1, 36, 1395, analysis, 1367, 0, 0, 0
1, 3, 8, 1, 35, 1915, analysis, 1909, 0, 0, 0
2, 3, 9, 1, 34, 2046, analysis, 2016, 0, 0, 0
1, 3, 9, 0, 34, 2534, analysis, 2527, 0, 0, 0
2, 3, 9, 0, 33, 2695, analysis, 2663, 0, 0, 0
1, 3, 10, 0, 32, 3151, analysis, 3142, 0, 0, 0
2, 3, 9, 1, 31, 3607, analysis, 3573, 0, 0, 0
1, 3, 10, 1, 31, 3765, analysis, 3756, 0, 0, 0
2, 3, 10, 1, 30, 4221, analysis, 4186, 0, 0, 0
2, 3, 9, 1, 29, 670, analysis, 620, 0, 0, 0
1, 3, 8, 3, 30, 732, analysis, 676, 0, 0, 0
2, 3, 10, 1, 29, 1279, analysis, 1229, 0, 0, 0
1, 3, 9, 1, 30, 1375, analysis, 1323, 0, 0, 0
2, 3, 11, 1, 27, 1890, analysis, 1839, 0, 0, 0
1, 3, 10, 1, 28, 2020, analysis, 1966, 0, 0, 0
2, 3, 12, 1, 26, 2500, analysis, 2449, 0, 0, 0
1, 3, 11, 1, 27, 2665, analysis, 2610, 0, 0, 0
2, 3, 13, 1, 24, 3111, analysis, 3059, 0, 0, 0
1, 3, 12, 1, 25, 3282, analysis, 3226, 0, 0, 0
2, 3, 14, 1, 22, 3722, analysis, 3669, 0, 0, 0
1, 3, 13, 1, 23, 3898, analysis, 3841, 0, 0, 0
1, 3, 8, 3, 6, 974, analysis, 923, 0, 0, 0
2, 3, 10, 2, 3, 1074, analysis, 1028, 0, 0, 0
1, 3, 11, 1, 4, 1653, analysis, 1607, 0, 0, 0
2, 3, 11, 3, 2, 1703, analysis, 1659, 0, 0, 0
1, 3, 14, 1, 1, 2271, analysis, 2223, 0, 0, 0
2, 3, 14, 1, 4, 2323, analysis, 2282, 0, 0, 0
1, 3, 17, 1, 3, 2880, analysis, 2837, 0, 0, 0
2, 3, 20, 1, 3, 2933, analysis, 2897, 0, 0, 0
1, 3, 22, 1, 1, 3494, analysis, 3453, 0, 0, 0
2, 3, 23, 1, 3, 3548, analysis, 3515, 0, 0, 0
1, 3, 25, 0, 2, 4104, analysis, 4066, 0, 0, 0
2, 3, 26, 1, 1, 4162, analysis, 4130, 0, 0, 0
2, 3, 9, 1, 4, 690, analysis, 653, 0, 0, 0
1, 3, 8, 4, 5, 715, analysis, 675, 0, 0, 0
2, 3, 10, 1, 5, 1303, analysis, 1267, 0, 0, 0
1, 3, 9, 1, 6, 1357, analysis, 1322, 0, 0, 0
2, 3, 11, 1, 4, 1915, analysis, 1879, 0, 0, 0
1, 3, 10, 1, 5, 1968, analysis, 1932, 0, 0, 0
2, 3, 12, 2, 1, 2531, analysis, 2494, 0, 0, 0
1, 3, 11, 1, 3, 2585, analysis, 2548, 0, 0, 0
2, 3, 14, 1, 4, 3127, analysis, 3095, 0, 0, 0
1, 3, 13, 1, 1, 3199, analysis, 3161, 0, 0, 0
2, 3, 19, 1, 3, 3768, analysis, 3739, 0, 0, 0
1, 3, 17, 1, 1, 3809, analysis, 3775, 0, 0, 0
1, 3, 4, 3, 40, 651, analysis, 645, 0, 0, 0
2, 3, 7, 2, 38, 704, analysis, 699, 0, 0, 0
1, 3, 9, 0, 38, 1270, analysis, 1266, 0, 0, 0
2, 3, 10, 0, 39, 1323, analysis, 1319, 0, 0, 0
1, 3, 10, 1, 37, 1891, analysis, 1888, 0, 0, 0
2, 3, 11, 1, 36, 1946, analysis, 1941, 0, 0, 0
1, 3, 11, 1, 35, 2514, analysis, 2510, 0, 0, 0
2, 3, 11, 1, 34, 2568, analysis, 2562, 0, 0, 0
1, 3, 11, 1, 34, 3166, analysis, 3162, 0, 0, 0
2, 3, 12, 1, 34, 3190, analysis, 3185, 0, 0, 0
1, 3, 12, 1, 33, 3813, analysis, 3808, 0, 0, 0
2, 3, 13, 1, 32, 3837, analysis, 3831, 0, 0, 0
1, 3, 4, 4, 35, 748, analysis, 711, 0, 0, 0
2, 3, 6, 1, 35, 770, analysis, 736, 0, 0, 0
1, 3, 7, 0, 37, 1358, analysis, 1325, 0, 0, 0
2, 3, 8, 0, 36, 1413, analysis, 1380, 0, 0, 0
1, 3, 8, 0, 35, 1972, analysis, 1938, 0, 0, 0
2, 3, 9, 0, 34, 2025, analysis, 1991, 0, 0, 0
1, 3, 8, 1, 33, 2551, analysis, 2517, 0, 0, 0
2, 3, 8, 1, 32, 2642, analysis, 2607, 0, 0, 0
1, 3, 9, 1, 31, 3196, analysis, 3161, 0, 0, 0
2, 3, 9, 1, 31, 3256, analysis, 3221, 0, 0, 0
1, 3, 9, 0, 31, 3841, analysis, 3806, 0, 0, 0
2, 3, 10, 0, 30, 3871, analysis, 3835, 0, 0, 0
2, 3, 6, 0, 40, 683, analysis, 649, 0, 0, 0
1, 3, 5, 3, 39, 710, analysis, 673, 0, 0, 0
2, 3, 7, 0, 39, 1297, analysis, 1262, 0, 0, 0
1, 3, 7, 1, 39, 1352, analysis, 1317, 0, 0, 0
2, 3, 8, 1, 36, 1910, analysis, 1874, 0, 0, 0
1, 3, 8, 1, 37, 1965, analysis, 1929, 0, 0, 0
2, 3, 10, 0, 36, 2524, analysis, 2488, 0, 0, 0
1, 3, 9, 1, 35, 2578, analysis, 2541, 0, 0, 0
2, 3, 9, 1, 34, 3136, analysis, 3099, 0, 0, 0
1, 3, 9, 1, 35, 3190, analysis, 3152, 0, 0, 0
2, 3, 10, 0, 33, 3750, analysis, 3712, 0, 0, 0
1, 3, 10, 0, 34, 3805, analysis, 3765, 0, 0, 0
2, 3, 10, 2, 28, 618, analysis, 612, 0, 0, 0
1, 3, 8, 5, 30, 720, analysis, 708, 0, 0, 0
2, 3, 12, 1, 29, 1225, analysis, 1221, 0, 0, 0
1, 3, 12, 1, 30, 1327, analysis, 1320, 0, 0, 0
2, 3, 14, 1, 27, 1834, analysis, 1830, 0, 0, 0
1, 3, 14, 1, 27, 1937, analysis, 1929, 0, 0, 0
2, 3, 15, 2, 24, 2444, analysis, 2440, 0, 0, 0
1, 3, 15, 1, 26, 2534, analysis, 2526, 0, 0, 0
2, 3, 17, 1, 29, 3047, analysis, 3044, 0, 0, 0
1, 3, 16, 1, 29, 3141, analysis, 3137, 0, 0, 0
2, 3, 18, 1, 26, 3656, analysis, 3653, 0, 0, 0
1, 3, 17, 1, 28, 3751, analysis, 3746, 0, 0, 0
1, 3, 6, 2, 39, 686, analysis, 646, 0, 0, 0
2, 3, 7, 1, 38, 766, analysis, 728, 0, 0, 0
1, 3, 8, 1, 39, 1298, analysis, 1261, 0, 0, 0
2, 3, 8, 1, 38, 1382, analysis, 1344, 0, 0, 0
1, 3, 9, 6, 32, 1957, analysis, 1919, 0, 0, 0
2, 3, 14, 0, 32, 2046, analysis, 2006, 0, 0, 0
1, 3, 15, 1, 30, 2662, analysis, 2623, 0, 0, 0
2, 3, 15, 0, 31, 2683, analysis, 2642, 0, 0, 0
1, 3, 15, 1, 30, 3280, analysis, 3240, 0, 0, 0
2, 3, 14, 1, 29, 3336, analysis, 3294, 0, 0, 0
1, 3, 15, 1, 27, 3899, analysis, 3857, 0, 0, 0
2, 3, 15, 3, 24, 3989, analysis, 3945, 0, 0, 0
2, 3, 5, 1, 38, 625, analysis, 620, 0, 0, 0
1, 3, 5, 2, 39, 737, analysis, 705, 0, 0, 0
2, 3, 6, 1, 38, 1240, analysis, 1234, 0, 0, 0
1, 3, 5, 1, 39, 1378, analysis, 1349, 0, 0, 0
2, 3, 7, 1, 36, 1858, analysis, 1851, 0, 0, 0
1, 3, 6, 1, 37, 1979, analysis, 1931, 0, 0, 0
2, 3, 8, 1, 35, 2472, analysis, 2464, 0, 0, 0
1, 3, 7, 1, 35, 2590, analysis, 2541, 0, 0, 0
2, 3, 9, 2, 32, 3087, analysis, 3078, 0, 0, 0
1, 3, 8, 1, 34, 3199, analysis, 3150, 0, 0, 0
2, 3, 10, 1, 30, 3700, analysis, 3690, 0, 0, 0
1, 3, 10, 1, 31, 3810, analysis, 3761, 0, 0, 0
1, 3, 7, 4, 38, 625, analysis, 619, 0, 0, 0
2, 3, 9, 1, 37, 729, analysis, 723, 0, 0, 0
1, 3, 9, 2, 38, 1238, analysis, 1236, 0, 0, 0
2, 3, 11, 0, 38, 1307, analysis, 1303, 0, 0, 0
1, 3, 11, 1, 37, 1854, analysis, 1850, 0, 0, 0
2, 3, 12, 1, 36, 1924, analysis, 1918, 0, 0, 0
1, 3, 12, 1, 35, 2464, analysis, 2459, 0, 0, 0
2, 3, 13, 1, 34, 2538, analysis, 2531, 0, 0, 0
1, 3, 13, 1, 34, 3074, analysis, 3068, 0, 0, 0
2, 3, 12, 1, 33, 3149, analysis, 3142, 0, 0, 0
1, 3, 13, 1, 32, 3687, analysis, 3680, 0, 0, 0
2, 3, 13, 1, 31, 3795, analysis, 3788, 0, 0, 0
1, 3, 5, 4, 37, 653, analysis, 616, 0, 0, 0
2, 3, 7, 1, 36, 740, analysis, 694, 0, 0, 0
1, 3, 7, 1, 37, 1263, analysis, 1228, 0, 0, 0
2, 3, 8, 1, 36, 1355, analysis, 1310, 0, 0, 0
1, 3, 8, 1, 35, 1875, analysis, 1839, 0, 0, 0
2, 3, 8, 1, 34, 1966, analysis, 1920, 0, 0, 0
1, 3, 9, 1, 33, 2488, analysis, 2451, 0, 0, 0
2, 3, 9, 1, 33, 2578, analysis, 2532, 0, 0, 0
1, 3, 10, 1, 32, 3103, analysis, 3066, 0, 0, 0
2, 3, 10, 1, 31, 3193, analysis, 3146, 0, 0, 0
1, 3, 11, 0, 31, 3717, analysis, 3679, 0, 0, 0
2, 3, 11, 0, 30, 3811, analysis, 3762, 0, 0, 0
1, 3, 7, 5, 40, 669, analysis, 638, 0, 0, 0
2, 3, 9, 1, 40, 732, analysis, 692, 0, 0, 0
1, 3, 10, 0, 41, 1311, analysis, 1283, 0, 0, 0
2, 3, 9, 1, 40, 1376, analysis, 1336, 0, 0, 0
1, 3, 10, 1, 40, 1957, analysis, 1928, 0, 0, 0
2, 3, 10, 1, 39, 2020, analysis, 1980, 0, 0, 0
1, 3, 11, 1, 38, 2605, analysis, 2574, 0, 0, 0
2, 3, 11, 1, 37, 2666, analysis, 2624, 0, 0, 0
1, 3, 12, 1, 36, 3252, analysis, 3219, 0, 0, 0
2, 3, 12, 1, 35, 3277, analysis, 3234, 0, 0, 0
1, 3, 13, 1, 34, 3899, analysis, 3864, 0, 0, 0
2, 3, 13, 1, 34, 3919, analysis, 3876, 0, 0, 0
1, 3, 8, 7, 11, 630, analysis, 620, 0, 0, 0
2, 3, 11, 2, 10, 710, analysis, 670, 0, 0, 0
1, 3, 13, 1, 15, 1243, analysis, 1241, 0, 0, 0
2, 3, 14, 1, 14, 1325, analysis, 1290, 0, 0, 0
1, 3, 15, 1, 13, 1857, analysis, 1853, 0, 0, 0
2, 3, 15, 1, 12, 1943, analysis, 1905, 0, 0, 0
1, 3, 17, 1, 10, 2467, analysis, 2462, 0, 0, 0
2, 3, 17, 1, 8, 2566, analysis, 2526, 0, 0, 0
1, 3, 18, 1, 8, 3091, analysis, 3085, 0, 0, 0
2, 3, 19, 1, 6, 3183, analysis, 3142, 0, 0, 0
1, 3, 20, 1, 5, 3730, analysis, 3723, 0, 0, 0
2, 3, 21, 1, 3, 3800, analysis, 3758, 0, 0, 0
1, 3, 6, 2, 37, 655, analysis, 649, 0, 0, 0
2, 3, 3, 2, 37, 707, analysis, 673, 0, 0, 0
1, 3, 5, 3, 37, 1296, analysis, 1294, 0, 0, 0
2, 3, 8, 4, 33, 1351, analysis, 1318, 0, 0, 0
1, 3, 11, 3, 30, 1941, analysis, 1938, 0, 0, 0
2, 3, 14, 3, 27, 2003, analysis, 1968, 0, 0, 0
1, 3, 16, 3, 24, 2588, analysis, 2583, 0, 0, 0
2, 3, 20, 3, 20, 2649, analysis, 2612, 0, 0, 0
1, 3, 22, 5, 16, 3233, analysis, 3227, 0, 0, 0
2, 3, 27, 3, 13, 3294, analysis, 3256, 0, 0, 0
1, 3, 30, 3, 9, 3889, analysis, 3881, 0, 0, 0
2, 3, 33, 3, 6, 3958, analysis, 3919, 0, 0, 0
1, 3, 7, 5, 5, 621, analysis, 616, 0, 0, 0
2, 3, 9, 1, 5, 677, analysis, 671, 0, 0, 0
1, 3, 8, 1, 7, 1260, analysis, 1259, 0, 0, 0
2, 3, 9, 1, 6, 1290, analysis, 1284, 0, 0, 0
1, 3, 10, 1, 6, 1906, analysis, 1904, 0, 0, 0
2, 3, 10, 2, 4, 1929, analysis, 1923, 0, 0, 0
1, 3, 12, 1, 3, 2525, analysis, 2522, 0, 0, 0
2, 3, 12, 1, 2, 2577, analysis, 2570, 0, 0, 0
1, 3, 13, 2, 2, 3142, analysis, 3138, 0, 0, 0
2, 3, 15, 1, 4, 3193, analysis, 3187, 0, 0, 0
1, 3, 18, 1, 1, 3753, analysis, 3747, 0, 0, 0
2, 3, 18, 2, 2, 3807, analysis, 3799, 0, 0, 0
1, 3, 5, 4, 37, 622, analysis, 616, 0, 0, 0
2, 3, 7, 1, 37, 733, analysis, 701, 0, 0, 0
1, 3, 8, 1, 38, 1231, analysis, 1228, 0, 0, 0
2, 3, 9, 0, 37, 1380, analysis, 1348, 0, 0, 0
1, 3, 10, 0, 36, 1844, analysis, 1840, 0, 0, 0
2, 3, 9, 1, 36, 2025, analysis, 1992, 0, 0, 0
1, 3, 10, 1, 35, 2455, analysis, 2451, 0, 0, 0
2, 3, 10, 0, 36, 2642, analysis, 2608, 0, 0, 0
1, 3, 11, 0, 35, 3069, analysis, 3064, 0, 0, 0
2, 3, 9, 1, 34, 3261, analysis, 3225, 0, 0, 0
1, 3, 10, 0, 34, 3704, analysis, 3676, 0, 0, 0
2, 3, 10, 0, 33, 3880, analysis, 3841, 0, 0, 0
1, 3, 6, 4, 5, 622, analysis, 615, 0, 0, 0
2, 3, 7, 1, 5, 681, analysis, 675, 0, 0, 0
1, 3, 8, 1, 6, 1257, analysis, 1254, 0, 0, 0
2, 3, 11, 1, 4, 1325, analysis, 1319, 0, 0, 0
1, 3, 11, 1, 3, 1902, analysis, 1899, 0, 0, 0
2, 3, 12, 1, 3, 1971, analysis, 1964, 0, 0, 0
1, 3, 12, 1, 2, 2548, analysis, 2545, 0, 0, 0
2, 3, 13, 1, 2, 2616, analysis, 2608, 0, 0, 0
1, 3, 13, 1, 2, 3162, analysis, 3158, 0, 0, 0
2, 3, 15, 1, 2, 3259, analysis, 3250, 0, 0, 0
1, 3, 17, 0, 4, 3767, analysis, 3762, 0, 0, 0
2, 3, 20, 1, 0, 3901, analysis, 3890, 0, 0, 0
1, 3, 6, 2, 39, 653, analysis, 615, 0, 0, 0
2, 3, 4, 1, 40, 772, analysis, 725, 0, 0, 0
1, 3, 5, 1, 40, 1260, analysis, 1226, 0, 0, 0
2, 3, 6, 1, 39, 1416, analysis, 1369, 0, 0, 0
1, 3, 7, 1, 37, 1870, analysis, 1835, 0, 0, 0
2, 3, 8, 1, 36, 2063, analysis, 2014, 0, 0, 0
1, 3, 8, 5, 32, 2479, analysis, 2444, 0, 0, 0
2, 3, 13, 4, 28, 2708, analysis, 2658, 0, 0, 0
1, 3, 16, 4, 24, 3045, analysis, 3009, 0, 0, 0
2, 3, 19, 3, 21, 3320, analysis, 3268, 0, 0, 0
1, 3, 21, 3, 18, 3637, analysis, 3601, 0, 0, 0
2, 3, 23, 3, 15, 3933, analysis, 3880, 0, 0, 0
1, 3, 4, 3, 32, 755, analysis, 719, 0, 0, 0
2, 3, 6, 1, 32, 775, analysis, 742, 0, 0, 0
1, 3, 7, 1, 32, 1398, analysis, 1366, 0, 0, 0
2, 3, 8, 1, 31, 1422, analysis, 1390, 0, 0, 0
1, 3, 8, 1, 30, 2014, analysis, 1981, 0, 0, 0
2, 3, 9, 0, 30, 2068, analysis, 2035, 0, 0, 0
1, 3, 9, 0, 30, 2628, analysis, 2595, 0, 0, 0
2, 3, 10, 0, 29, 2682, analysis, 2649, 0, 0, 0
1, 3, 9, 1, 28, 3243, analysis, 3209, 0, 0, 0
2, 3, 10, 1, 27, 3296, analysis, 3261, 0, 0, 0
1, 3, 10, 1, 26, 3842, analysis, 3807, 0, 0, 0
2, 3, 10, 1, 25, 3916, analysis, 3879, 0, 0, 0
1, 3, 6, 4, 5, 652, analysis, 643, 0, 0, 0
2, 3, 8, 1, 5, 739, analysis, 706, 0, 0, 0
1, 3, 9, 1, 6, 1293, analysis, 1287, 0, 0, 0
2, 3, 9, 1, 5, 1384, analysis, 1352, 0, 0, 0
1, 3, 10, 1, 4, 1909, analysis, 1902, 0, 0, 0
2, 3, 10, 2, 2, 2036, analysis, 2002, 0, 0, 0
1, 3, 13, 0, 1, 2508, analysis, 2500, 0, 0, 0
